,Area Type,Area Name,Year,Month,Date,Industry Title,Industry Current Employment,Regional Labor Force,Regional Employment,Regional Unemployment,Regional Unemployment Rate
43443,State,California,2014,November,11/1/2014,        Non-Durable Goods,474500,18803900,17501800,1302100,6.9
43444,State,California,2014,November,11/1/2014,          Food Manufacturing,152200,18803900,17501800,1302100,6.9
43445,State,California,2014,November,11/1/2014,Government,2473900,18803900,17501800,1302100,6.9
43446,State,California,2014,November,11/1/2014,Department of Defense,58000,18803900,17501800,1302100,6.9
43447,State,California,2014,November,11/1/2014,            State Government Excluding Education,260300,18803900,17501800,1302100,6.9
43448,State,California,2014,November,11/1/2014,            Animal Slaughtering and Processing,21100,18803900,17501800,1302100,6.9
43449,State,California,2014,November,11/1/2014,ResidualTextile Mills,8200,18803900,17501800,1302100,6.9
43450,State,California,2014,November,11/1/2014,Textile Product Mills,8800,18803900,17501800,1302100,6.9
43451,State,California,2014,November,11/1/2014,            Local Government Excluding Educational Services,768500,18803900,17501800,1302100,6.9
43452,State,California,2014,November,11/1/2014,Converted Paper Product Mfg.,20200,18803900,17501800,1302100,6.9
43453,State,California,2014,November,11/1/2014,          Printing and Related Support Activities,43400,18803900,17501800,1302100,6.9
43454,State,California,2014,November,11/1/2014,Apparel Manufacturing,53000,18803900,17501800,1302100,6.9
43455,State,California,2014,November,11/1/2014,            Cut and Sew Apparel Manufacturing,48900,18803900,17501800,1302100,6.9
43456,State,California,2014,November,11/1/2014,Apparel Knitting Mills,1400,18803900,17501800,1302100,6.9
43457,State,California,2014,November,11/1/2014,Paper Manufacturing,21500,18803900,17501800,1302100,6.9
43458,State,California,2014,November,11/1/2014,               County Government,332400,18803900,17501800,1302100,6.9
43459,State,California,2014,November,11/1/2014,Indian Tribes,57100,18803900,17501800,1302100,6.9
43460,State,California,2014,November,11/1/2014,Local Government,1721000,18803900,17501800,1302100,6.9
43461,State,California,2014,November,11/1/2014,          Federal Government excluding Department of Defense,184100,18803900,17501800,1302100,6.9
43462,State,California,2014,November,11/1/2014,          Total State and Local Government,2231800,18803900,17501800,1302100,6.9
43463,State,California,2014,November,11/1/2014,            Pharmaceutical and Medicine Manufacturing,42500,18803900,17501800,1302100,6.9
43464,State,California,2014,November,11/1/2014,Dairy Product Manufacturing,17500,18803900,17501800,1302100,6.9
43465,State,California,2014,November,11/1/2014,Chemical Manufacturing,74300,18803900,17501800,1302100,6.9
43466,State,California,2014,November,11/1/2014,          Petroleum and Coal Products Manufacturing,14300,18803900,17501800,1302100,6.9
43467,State,California,2014,November,11/1/2014,               Special Districts plus Tribes,123400,18803900,17501800,1302100,6.9
43468,State,California,2014,November,11/1/2014,Federal Government,242100,18803900,17501800,1302100,6.9
43469,State,California,2014,November,11/1/2014,State Government,510800,18803900,17501800,1302100,6.9
43470,State,California,2014,November,11/1/2014,      Mining and Logging,30100,18803900,17501800,1302100,6.9
43471,State,California,2014,November,11/1/2014,Oil & Gas Extraction,6500,18803900,17501800,1302100,6.9
43472,State,California,2014,November,11/1/2014,"Mining, except Oil & Gas",5600,18803900,17501800,1302100,6.9
43473,State,California,2014,November,11/1/2014,Utility System Const.,42300,18803900,17501800,1302100,6.9
43474,State,California,2014,November,11/1/2014,L& Subdivision,7700,18803900,17501800,1302100,6.9
43475,State,California,2014,November,11/1/2014,          Other Heavy and Civil Engineering Construction,8100,18803900,17501800,1302100,6.9
43476,State,California,2014,November,11/1/2014,Construction of Buildings,159500,18803900,17501800,1302100,6.9
43477,State,California,2014,November,11/1/2014,"            Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",53000,18803900,17501800,1302100,6.9
43478,State,California,2014,November,11/1/2014,            Radio and Television Broadcasting Stations,13900,18803900,17501800,1302100,6.9
43479,State,California,2014,November,11/1/2014,Support Activities for Mining,15800,18803900,17501800,1302100,6.9
43480,State,California,2014,November,11/1/2014,Manufacturing,1287400,18803900,17501800,1302100,6.9
43481,State,California,2014,November,11/1/2014,"     Mining, Logging and Construction",726800,18803900,17501800,1302100,6.9
43482,State,California,2014,November,11/1/2014,            Furniture and Home Furnishings Retailers,57500,18803900,17501800,1302100,6.9
43483,State,California,2014,November,11/1/2014,"Management, Scientific and Technical Con",198500,18803900,17501800,1302100,6.9
43484,State,California,2014,November,11/1/2014,Fabricated Metal Product Mfg,132600,18803900,17501800,1302100,6.9
43485,State,California,2014,November,11/1/2014,Machine Shops & Threaded Product Mfg.,44500,18803900,17501800,1302100,6.9
43486,State,California,2014,November,11/1/2014,Total Private,13439900,18803900,17501800,1302100,6.9
43487,State,California,2014,November,11/1/2014,          Broadcasting and Content Providers,66900,18803900,17501800,1302100,6.9
43488,State,California,2014,November,11/1/2014,Telecommunications,84900,18803900,17501800,1302100,6.9
43489,State,California,2014,November,11/1/2014,"Data Processing, Hosting & Related Services",31200,18803900,17501800,1302100,6.9
43490,State,California,2014,November,11/1/2014,"          Web Search Portals, Libraries, Archives, and Other ",45100,18803900,17501800,1302100,6.9
43491,State,California,2014,November,11/1/2014,          Real Estate and Rental and Leasing,268200,18803900,17501800,1302100,6.9
43492,State,California,2014,November,11/1/2014,      Professional and Business Services,2492600,18803900,17501800,1302100,6.9
43493,State,California,2014,November,11/1/2014,"        Professional, Scientific, and Technical Services",1176800,18803900,17501800,1302100,6.9
43494,State,California,2014,November,11/1/2014,"Accounting, Tax Preparation and Bookkeep",123000,18803900,17501800,1302100,6.9
43495,State,California,2014,November,11/1/2014,"          Architectural, Engineering, and Related Services",164500,18803900,17501800,1302100,6.9
43496,State,California,2014,November,11/1/2014,          Computer Systems Design and Related Services,271100,18803900,17501800,1302100,6.9
43497,State,California,2014,November,11/1/2014,Building Finishing Contractors,113500,18803900,17501800,1302100,6.9
43498,State,California,2014,November,11/1/2014,"          Highway, Street, and Bridge Construction",22300,18803900,17501800,1302100,6.9
43499,State,California,2014,November,11/1/2014,Other Wood Product Mfg.,16200,18803900,17501800,1302100,6.9
43500,State,California,2014,November,11/1/2014,Primary Metal Manufacturing,18700,18803900,17501800,1302100,6.9
43501,State,California,2014,November,11/1/2014,Durable Goods,812900,18803900,17501800,1302100,6.9
43502,State,California,2014,November,11/1/2014,Metalworking Machinery Mfg.,12500,18803900,17501800,1302100,6.9
43503,State,California,2014,November,11/1/2014,Industrial Machinery Manufacturing,15300,18803900,17501800,1302100,6.9
43504,State,California,2014,November,11/1/2014,Commercial and Service Industry Manufact,11800,18803900,17501800,1302100,6.9
43505,State,California,2014,November,11/1/2014,Nonresidential Building Construction,63200,18803900,17501800,1302100,6.9
43506,State,California,2014,November,11/1/2014,Logging,2200,18803900,17501800,1302100,6.9
43507,State,California,2014,November,11/1/2014,            Other Specialty Trade Contractors,59600,18803900,17501800,1302100,6.9
43508,State,California,2014,November,11/1/2014,Nonmetallic Mineral Product Mfg.,30700,18803900,17501800,1302100,6.9
43509,State,California,2014,November,11/1/2014,Architectural & Structural Metals Mfg.,30800,18803900,17501800,1302100,6.9
43510,State,California,2014,November,11/1/2014,Machinery Manufacturing,73700,18803900,17501800,1302100,6.9
43511,State,California,2014,November,11/1/2014,      Financial Activities,788200,18803900,17501800,1302100,6.9
43512,State,California,2014,November,11/1/2014,            Depository Credit Intermediation including Monetary Authorities - Central Bank,148100,18803900,17501800,1302100,6.9
43513,State,California,2014,November,11/1/2014,Activities Related to Credit Intermediat,39100,18803900,17501800,1302100,6.9
43514,State,California,2014,November,11/1/2014,               Wired Telecommunications Carriers,56500,18803900,17501800,1302100,6.9
43515,State,California,2014,November,11/1/2014,Specialty Trade Contractors,456800,18803900,17501800,1302100,6.9
43516,State,California,2014,November,11/1/2014,"            Foundation, Structure, and Building Exterior Contractors",93100,18803900,17501800,1302100,6.9
43517,State,California,2014,November,11/1/2014,Building Equipment Contractors,190600,18803900,17501800,1302100,6.9
43518,State,California,2014,November,11/1/2014,Construction,696700,18803900,17501800,1302100,6.9
43519,State,California,2014,November,11/1/2014,Residential Building Construction,96300,18803900,17501800,1302100,6.9
43520,State,California,2014,November,11/1/2014,          Heavy and Civil Engineering Construction,80400,18803900,17501800,1302100,6.9
43521,State,California,2014,November,11/1/2014,          Insurance Carriers and Related Activities,190100,18803900,17501800,1302100,6.9
43522,State,California,2014,November,11/1/2014,Securities & Commodity Contracts,34100,18803900,17501800,1302100,6.9
43523,State,California,2014,November,11/1/2014,          Financial Investments and Related Activities including Financial Vehicles,89300,18803900,17501800,1302100,6.9
43524,State,California,2014,November,11/1/2014,Goods Producing,2014200,18803900,17501800,1302100,6.9
43525,State,California,2014,November,11/1/2014,Mining,27900,18803900,17501800,1302100,6.9
43526,State,California,2014,November,11/1/2014,Other Fabricated Metal Product Mfg.,18100,18803900,17501800,1302100,6.9
43527,State,California,2014,November,11/1/2014,Wood Product Manufacturing,22900,18803900,17501800,1302100,6.9
43528,State,California,2014,November,11/1/2014,ResidualOther General Purpose Machinery,16200,18803900,17501800,1302100,6.9
43529,State,California,2014,November,11/1/2014,Natural Gas Distribution,33500,18803900,17501800,1302100,6.9
43530,State,California,2014,November,11/1/2014,General Freight Trucking,75700,18803900,17501800,1302100,6.9
43531,State,California,2014,November,11/1/2014,Total Nonfarm,15913800,18803900,17501800,1302100,6.9
43532,State,California,2014,November,11/1/2014,"            Warehouse Clubs, Supercenters, and Other General Merchandise Retailers",184000,18803900,17501800,1302100,6.9
43533,State,California,2014,November,11/1/2014,"            Sporting Goods, Hobby, and Musical Instrument Retailers",69100,18803900,17501800,1302100,6.9
43534,State,California,2014,November,11/1/2014,"            Office Supplies, Stationery, and Gift Retailers",37400,18803900,17501800,1302100,6.9
43535,State,California,2014,November,11/1/2014,            Other Miscellaneous Retailers,43200,18803900,17501800,1302100,6.9
43536,State,California,2014,November,11/1/2014,"          Sporting Goods, Hobby, Musical Instrument, Book, and Miscellaneous Retailers",182000,18803900,17501800,1302100,6.9
43537,State,California,2014,November,11/1/2014,"        Transportation, Warehousing, and Utilities",546700,18803900,17501800,1302100,6.9
43538,State,California,2014,November,11/1/2014,Utilities,58100,18803900,17501800,1302100,6.9
43539,State,California,2014,November,11/1/2014,"Electric Power Gen, Trans & Distribution",19400,18803900,17501800,1302100,6.9
43540,State,California,2014,November,11/1/2014,Total Farm,388100,18803900,17501800,1302100,6.9
43541,State,California,2014,November,11/1/2014,"            Jewelry, Luggage, and Leather Goods Retailers",17000,18803900,17501800,1302100,6.9
43542,State,California,2014,November,11/1/2014,Social Assistance,673600,18803900,17501800,1302100,6.9
43543,State,California,2014,November,11/1/2014,Vocational Rehabilitation Services,35400,18803900,17501800,1302100,6.9
43544,State,California,2014,November,11/1/2014,"         Arts, Entertainment, and Recreation",269800,18803900,17501800,1302100,6.9
43545,State,California,2014,November,11/1/2014,"Performing Arts, Spectator Sports",67500,18803900,17501800,1302100,6.9
43546,State,California,2014,November,11/1/2014,"Museums, Historical Sites, and Similar I",17200,18803900,17501800,1302100,6.9
43547,State,California,2014,November,11/1/2014,Amusement Parks and Arcades,40400,18803900,17501800,1302100,6.9
43548,State,California,2014,November,11/1/2014,Gambling Industries,14900,18803900,17501800,1302100,6.9
43549,State,California,2014,November,11/1/2014,        Accommodation and Food Services,1498600,18803900,17501800,1302100,6.9
43550,State,California,2014,November,11/1/2014,"          Amusement, Gambling, and Recreation Industries",185100,18803900,17501800,1302100,6.9
